# N2O, CH4, CO2 Fluxes via Static Chambers,,,,,,,
#,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/28,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/28.csv,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/16.eml,,,,,,,,,
#,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,
#,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,
6/3/2014,T5,R3,-0.65,26.02,1.21,2014,20.6,0.15,
6/3/2014,T5,R4,-0.09,34.38,2.23,2014,20.6,0.16,
6/3/2014,T6,R1,-0.28,72.48,17.19,2014,20.6,0.21,
6/3/2014,T6,R2,-2.97,77.12,5.3,2014,20.6,0.16,
6/3/2014,T6,R3,-5.3,59.47,17,2014,20.6,0.2,
6/3/2014,T6,R4,-6.13,86.42,15.24,2014,20.6,0.15,
6/3/2014,T7,R1,-4.92,42.74,1.49,2014,20.6,0.14,
6/3/2014,T7,R2,-3.62,37.17,2.6,2014,20.6,0.13,
6/3/2014,T7,R3,-7.34,50.18,1.58,2014,20.6,0.12,
6/3/2014,T7,R4,-0.74,43.67,1.12,2014,20.6,0.13,
6/3/2014,T8,R1,-10.31,58.54,2.14,2014,20.6,0.17,
6/3/2014,T8,R2,-12.17,54.82,1.58,2014,20.6,0.18,
6/3/2014,T8,R4,-6.88,51.11,11.61,2014,20.6,0.22,
5/15/2014,T1,R1,3.02,2.92,2.43,2014,7.2,,ZEAMX
5/15/2014,T1,R2,1.17,4.87,1.27,2014,7.2,,ZEAMX
5/15/2014,T1,R3,-1.07,0.97,0.1,2014,7.2,,ZEAMX
5/15/2014,T1,R4,0,3.89,1.46,2014,7.2,,ZEAMX
5/15/2014,T2,R1,-0.58,8.76,5.06,2014,7.2,,ZEAMX
5/15/2014,T2,R2,0.19,7.79,11.2,2014,7.2,,ZEAMX
5/15/2014,T2,R3,-1.17,10.71,3.12,2014,7.2,,ZEAMX
5/15/2014,T2,R4,-0.88,6.82,3.51,2014,7.2,,ZEAMX
5/15/2014,T3,R1,2.92,17.53,0.58,2014,7.2,,ZEAMX
5/15/2014,T3,R2,-1.95,19.47,0.88,2014,7.2,,ZEAMX
5/15/2014,T3,R3,0.39,10.71,1.07,2014,7.2,,ZEAMX
5/15/2014,T3,R4,0.78,17.53,0.68,2014,7.2,,ZEAMX
5/15/2014,T4,R1,0,19.47,1.27,2014,7.2,,ZEAMX
5/15/2014,T4,R2,2.34,18.5,1.07,2014,7.2,,ZEAMX
5/15/2014,T4,R3,3.41,22.39,1.46,2014,7.2,,ZEAMX
5/15/2014,T4,R4,-1.07,17.53,2.92,2014,7.2,,ZEAMX
5/15/2014,T5,R1,-0.19,5.84,0.58,2014,7.2,,
5/15/2014,T5,R2,2.82,4.87,0.49,2014,7.2,,
5/15/2014,T5,R3,0.19,8.76,1.07,2014,7.2,,
5/15/2014,T5,R4,-1.07,7.79,3.8,2014,7.2,,
5/15/2014,T6,R1,-0.58,27.26,1.95,2014,7.2,,
5/15/2014,T6,R2,-1.56,27.26,3.21,2014,7.2,,
5/15/2014,T6,R3,-3.12,24.34,3.12,2014,7.2,,
5/15/2014,T6,R4,0.68,28.24,3.21,2014,7.2,,
5/15/2014,T7,R1,1.17,17.53,0.88,2014,7.2,,
5/15/2014,T7,R2,-2.24,15.58,1.56,2014,7.2,,
5/15/2014,T7,R3,0.29,22.39,1.56,2014,7.2,,
5/15/2014,T7,R4,0.58,14.61,0.58,2014,7.2,,
5/15/2014,T8,R1,-3.89,26.29,1.56,2014,7.2,,
5/15/2014,T8,R2,0.19,1.95,0.49,2014,7.2,,
5/15/2014,T8,R3,0.29,28.24,1.75,2014,7.2,,
5/15/2014,T8,R4,6.13,17.53,0.49,2014,7.2,,
5/2/2014,T1,R1,-4.2,3.9,0.98,2014,6.6,0.17,ZEAMX
5/2/2014,T1,R2,2.44,2.93,0.29,2014,6.6,0.19,ZEAMX
5/2/2014,T1,R3,0,0.98,-0.29,2014,6.6,0.17,ZEAMX
5/2/2014,T1,R4,-0.59,2.93,2.44,2014,6.6,0.17,ZEAMX
5/2/2014,T2,R1,0.88,0,0.88,2014,6.6,0.19,ZEAMX
5/2/2014,T2,R2,-4.98,6.83,0.49,2014,6.6,0.15,ZEAMX
5/2/2014,T2,R3,1.17,7.81,2.05,2014,6.6,0.16,ZEAMX
5/2/2014,T2,R4,-3.71,4.88,1.17,2014,6.6,0.2,ZEAMX
5/2/2014,T3,R1,0.39,9.76,0.49,2014,6.6,0.2,ZEAMX
5/2/2014,T3,R2,4.68,23.42,1.66,2014,6.6,0.18,ZEAMX
5/2/2014,T3,R3,-1.56,12.69,1.17,2014,6.6,0.2,ZEAMX
5/2/2014,T3,R4,1.66,16.59,1.66,2014,6.6,0.17,ZEAMX
5/2/2014,T4,R1,-2.05,14.64,1.27,2014,6.6,0.18,ZEAMX
5/2/2014,T4,R2,1.17,19.52,1.56,2014,6.6,0.23,ZEAMX
5/2/2014,T4,R3,-3.42,16.59,3.51,2014,6.6,0.24,ZEAMX
5/2/2014,T4,R4,-0.2,12.69,5.56,2014,6.6,0.21,ZEAMX
5/2/2014,T5,R1,-4.39,8.78,2.05,2014,6.6,0.19,
5/2/2014,T5,R2,-2.15,3.9,0.59,2014,6.6,0.17,
5/2/2014,T5,R3,-7.51,8.78,1.95,2014,6.6,0.18,
5/2/2014,T5,R4,-5.17,8.78,2.54,2014,6.6,0.19,
5/2/2014,T6,R1,-1.27,27.32,2.63,2014,6.6,0.21,
5/2/2014,T6,R2,-2.05,27.32,5.37,2014,6.6,0.18,
5/2/2014,T6,R3,2.15,19.52,10.25,2014,6.6,0.25,
5/2/2014,T6,R4,1.56,23.42,3.61,2014,6.6,0.24,
5/2/2014,T7,R1,1.46,13.66,1.17,2014,6.6,0.19,
5/2/2014,T7,R2,-2.24,7.81,7.42,2014,6.6,0.25,
5/2/2014,T7,R3,3.03,16.59,1.95,2014,6.6,0.21,
5/2/2014,T7,R4,-1.56,11.71,0.59,2014,6.6,0.19,
5/2/2014,T8,R1,-1.85,19.52,1.37,2014,6.6,0.26,
5/2/2014,T8,R2,1.07,17.56,0.88,2014,6.6,0.27,
5/2/2014,T8,R3,-4,23.42,2.44,2014,6.6,0.26,
5/2/2014,T8,R4,-2.73,19.52,1.07,2014,6.6,0.27,
4/16/2014,T1,R1,-1.23,4.1,0.62,2014,-7.1,0.17,ZEAMX
4/16/2014,T1,R2,-3.08,4.1,1.03,2014,-7.1,0.24,ZEAMX
4/16/2014,T1,R3,0.72,4.1,0.41,2014,-7.1,0.15,ZEAMX
4/16/2014,T1,R4,-3.9,5.13,0.82,2014,-7.1,0.18,ZEAMX
4/16/2014,T2,R1,1.64,6.16,0.92,2014,-7.1,0.17,ZEAMX
4/16/2014,T2,R2,-2.77,5.13,0.31,2014,-7.1,0.16,ZEAMX
4/16/2014,T2,R3,-7.18,3.08,0.82,2014,-7.1,0.15,ZEAMX
4/16/2014,T2,R4,-1.33,3.08,0.41,2014,-7.1,0.19,ZEAMX
4/16/2014,T3,R1,1.44,10.26,1.03,2014,-7.1,0.19,ZEAMX
4/16/2014,T3,R2,5.23,9.23,0.41,2014,-7.1,0.18,ZEAMX
4/16/2014,T3,R3,-5.34,7.18,1.33,2014,-7.1,0.17,ZEAMX
4/16/2014,T3,R4,3.28,11.29,0.62,2014,-7.1,0.18,ZEAMX
4/16/2014,T4,R1,-3.18,9.23,2.26,2014,-7.1,0.19,ZEAMX
4/16/2014,T4,R2,-0.21,17.44,5.75,2014,-7.1,0.21,ZEAMX
4/16/2014,T4,R3,-0.62,7.18,5.13,2014,-7.1,0.21,ZEAMX
4/16/2014,T4,R4,1.13,9.23,2.57,2014,-7.1,0.18,ZEAMX
4/16/2014,T5,R1,-0.51,5.13,0.92,2014,-7.1,0.21,
4/16/2014,T5,R2,2.26,2.05,0.21,2014,-7.1,0.18,
4/16/2014,T5,R3,-2.26,5.13,0.72,2014,-7.1,0.18,
4/16/2014,T5,R4,-0.41,4.1,0.82,2014,-7.1,0.18,
4/16/2014,T6,R1,-0.41,11.29,2.26,2014,-7.1,0.23,
4/16/2014,T6,R2,0.21,14.36,2.98,2014,-7.1,0.2,
4/16/2014,T6,R3,-2.15,11.29,1.23,2014,-7.1,0.22,
4/16/2014,T6,R4,2.87,15.39,6.05,2014,-7.1,0.18,
4/16/2014,T7,R1,-0.72,8.21,1.03,2014,-7.1,0.2,
4/16/2014,T7,R2,-0.72,6.16,16.83,2014,-7.1,0.24,
4/16/2014,T7,R3,6.16,10.26,3.28,2014,-7.1,0.2,
4/16/2014,T7,R4,-2.87,8.21,0.21,2014,-7.1,0.2,
4/16/2014,T8,R1,-7.59,13.34,12.83,2014,-7.1,0.24,
4/16/2014,T8,R2,-12.11,9.23,0.51,2014,-7.1,0.27,
4/16/2014,T8,R3,6.46,15.39,14.98,2014,-7.1,0.3,
4/16/2014,T8,R4,-5.54,9.23,0.41,2014,-7.1,0.28,
4/1/2014,T1,R1,2.13,6.76,4.73,2014,9.4,,ZEAMX
4/1/2014,T1,R2,0.87,2.9,4.25,2014,9.4,,ZEAMX
4/1/2014,T1,R3,1.26,4.83,0.87,2014,9.4,,ZEAMX
4/1/2014,T1,R4,-1.64,2.9,24.45,2014,9.4,,ZEAMX
4/1/2014,T2,R1,2.42,7.73,14.98,2014,9.4,,ZEAMX
4/1/2014,T2,R2,-1.26,3.87,1.74,2014,9.4,,ZEAMX
4/1/2014,T2,R3,0.1,2.9,27.35,2014,9.4,,ZEAMX
4/1/2014,T2,R4,-0.48,0.97,9.18,2014,9.4,,ZEAMX
4/1/2014,T3,R1,-3.96,0.97,0.19,2014,9.4,,ZEAMX
4/1/2014,T3,R2,-1.35,20.29,6.96,2014,9.4,,ZEAMX
4/1/2014,T3,R3,-7.15,9.66,2.51,2014,9.4,,ZEAMX
4/1/2014,T3,R4,-2.61,11.6,2.51,2014,9.4,,ZEAMX
4/1/2014,T4,R1,-12.47,9.66,7.15,2014,9.4,,ZEAMX
4/1/2014,T4,R2,0.68,10.63,4.35,2014,9.4,,ZEAMX
4/1/2014,T4,R3,-1.16,9.66,5.02,2014,9.4,,ZEAMX
4/1/2014,T4,R4,7.54,5.8,,2014,9.4,,ZEAMX
4/1/2014,T5,R1,2.42,4.83,0.87,2014,9.4,,
4/1/2014,T5,R2,-5.89,3.87,1.64,2014,9.4,,
4/1/2014,T5,R3,1.26,3.87,0.29,2014,9.4,,
4/1/2014,T5,R4,,2.9,0.29,2014,9.4,,
4/1/2014,T6,R1,-13.04,22.22,1.74,2014,9.4,,
4/1/2014,T6,R2,-11.79,17.39,3.96,2014,9.4,,
4/1/2014,T6,R3,-9.57,9.66,0.77,2014,9.4,,
4/1/2014,T6,R4,-3.77,21.26,2.13,2014,9.4,,
4/1/2014,T7,R1,0.1,17.39,0.48,2014,9.4,,
4/1/2014,T7,R2,17.3,6.76,5.31,2014,9.4,,
4/1/2014,T7,R3,1.16,8.7,4.06,2014,9.4,,
4/1/2014,T7,R4,-11.5,7.73,2.61,2014,9.4,,
4/1/2014,T8,R1,,,,2014,9.4,,
4/1/2014,T8,R2,,,,2014,9.4,,
4/1/2014,T8,R3,,,,2014,9.4,,
4/1/2014,T8,R4,,,,2014,9.4,,
3/13/2014,T1,R1,-4.21,-3.24,0.76,2014,-20.3,,ZEAMX
3/13/2014,T1,R2,-5.61,-1.08,-0.22,2014,-20.3,,ZEAMX
3/13/2014,T1,R3,,,,2014,-20.3,,ZEAMX
3/13/2014,T1,R4,-5.51,0,-0.22,2014,-20.3,,ZEAMX
3/13/2014,T2,R1,-7.56,0,0.11,2014,-20.3,,ZEAMX
3/13/2014,T2,R2,-1.84,0,0.11,2014,-20.3,,ZEAMX
3/13/2014,T2,R3,,-1.08,-0.43,2014,-20.3,,ZEAMX
3/13/2014,T2,R4,-1.08,0,0.32,2014,-20.3,,ZEAMX
3/13/2014,T3,R1,-1.4,-4.32,0,2014,-20.3,,ZEAMX
3/13/2014,T3,R2,-4.75,-1.08,0.32,2014,-20.3,,ZEAMX
3/13/2014,T3,R3,-12.85,1.08,0.86,2014,-20.3,,ZEAMX
3/13/2014,T3,R4,-1.62,-3.24,-0.43,2014,-20.3,,ZEAMX
3/13/2014,T4,R2,-1.08,1.08,0.32,2014,-20.3,,ZEAMX
3/13/2014,T4,R3,3.35,-2.16,-1.08,2014,-20.3,,ZEAMX
3/13/2014,T4,R4,-0.86,1.08,0.43,2014,-20.3,,ZEAMX
3/13/2014,T5,R1,-1.62,0,-0.11,2014,-20.3,,
3/13/2014,T5,R2,-4.86,0,-0.43,2014,-20.3,,
3/13/2014,T5,R3,1.4,1.08,-0.32,2014,-20.3,,
3/13/2014,T5,R4,,0,0.22,2014,-20.3,,
3/13/2014,T6,R1,-7.02,-1.08,0.32,2014,-20.3,,
3/13/2014,T6,R2,-7.88,0,0.11,2014,-20.3,,
3/13/2014,T6,R3,-3.02,0,0.43,2014,-20.3,,
3/13/2014,T6,R4,-3.02,-2.16,-0.11,2014,-20.3,,
3/13/2014,T7,R1,0.32,8.64,0.54,2014,-20.3,,
3/13/2014,T7,R2,,,,2014,-20.3,,
3/13/2014,T7,R3,0.22,7.56,0.97,2014,-20.3,,
3/13/2014,T7,R4,,4.32,1.08,2014,-20.3,,
3/13/2014,T8,R1,,,,2014,-20.3,,
3/13/2014,T8,R2,,,,2014,-20.3,,
3/13/2014,T8,R3,,,,2014,-20.3,,
3/13/2014,T8,R4,,,,2014,-20.3,,
2/24/2014,T1,R1,,0,0,2014,-7.7,,ZEAMX
2/24/2014,T1,R2,-2.88,0,0.41,2014,-7.7,,ZEAMX
2/24/2014,T1,R3,,3.09,1.85,2014,-7.7,,ZEAMX
2/24/2014,T2,R1,,0,0.1,2014,-7.7,,ZEAMX
2/24/2014,T2,R2,,0,0.21,2014,-7.7,,ZEAMX
2/24/2014,T2,R3,,0,-0.1,2014,-7.7,,ZEAMX
2/24/2014,T2,R4,1.85,-1.03,0.41,2014,-7.7,,ZEAMX
2/24/2014,T3,R1,-3.29,0,0.1,2014,-7.7,,ZEAMX
2/24/2014,T3,R2,-14.71,-1.03,0,2014,-7.7,,ZEAMX
2/24/2014,T3,R3,5.14,0,-0.21,2014,-7.7,,ZEAMX
2/24/2014,T3,R4,-5.04,0,0,2014,-7.7,,ZEAMX
2/24/2014,T4,R1,-9.67,1.03,1.13,2014,-7.7,,ZEAMX
2/24/2014,T4,R2,0.93,17.48,2.37,2014,-7.7,,ZEAMX
2/24/2014,T4,R3,,0,0.31,2014,-7.7,,ZEAMX
2/24/2014,T4,R4,3.91,0,0.41,2014,-7.7,,ZEAMX
2/24/2014,T5,R1,1.65,1.03,0.31,2014,-7.7,,
2/24/2014,T5,R2,-6.07,0,0.21,2014,-7.7,,
2/24/2014,T5,R3,-2.26,4.11,0.21,2014,-7.7,,
2/24/2014,T6,R1,-9.36,0,0.41,2014,-7.7,,
2/24/2014,T6,R2,0.41,0,0,2014,-7.7,,
2/24/2014,T6,R3,-2.67,0,0.31,2014,-7.7,,
2/24/2014,T6,R4,-3.7,0,0.41,2014,-7.7,,
2/24/2014,T7,R1,,8.23,0.1,2014,-7.7,,
2/24/2014,T7,R2,,,,2014,-7.7,,
2/24/2014,T7,R4,0.41,0,0.31,2014,-7.7,,
2/24/2014,T8,R1,,,,2014,-7.7,,
2/24/2014,T8,R2,,,,2014,-7.7,,
2/24/2014,T8,R3,,,,2014,-7.7,,
2/24/2014,T8,R4,,,,2014,-7.7,,
2/4/2014,T1,R1,,0,0.85,2014,-17.3,,ZEAMX
2/4/2014,T1,R2,-2.99,1.07,0.96,2014,-17.3,,ZEAMX
2/4/2014,T1,R3,,1.07,1.17,2014,-17.3,,ZEAMX
2/4/2014,T1,R4,-1.17,1.07,0,2014,-17.3,,ZEAMX
2/4/2014,T2,R1,,1.07,1.07,2014,-17.3,,ZEAMX
2/4/2014,T2,R2,-10.03,1.07,2.88,2014,-17.3,,ZEAMX
2/4/2014,T2,R3,-3.41,0,0.21,2014,-17.3,,ZEAMX
2/4/2014,T2,R4,-4.05,0,3.63,2014,-17.3,,ZEAMX
2/4/2014,T3,R1,-1.28,2.13,0.64,2014,-17.3,,ZEAMX
2/4/2014,T3,R2,,2.13,1.71,2014,-17.3,,ZEAMX
2/4/2014,T3,R3,-0.85,6.4,0.32,2014,-17.3,,ZEAMX
2/4/2014,T3,R4,-1.28,2.13,1.81,2014,-17.3,,ZEAMX
2/4/2014,T4,R1,-15.47,1.07,1.92,2014,-17.3,,ZEAMX
2/4/2014,T4,R2,-3.73,9.6,9.39,2014,-17.3,,ZEAMX
2/4/2014,T4,R3,,0,1.49,2014,-17.3,,ZEAMX
2/4/2014,T4,R4,,1.07,7.57,2014,-17.3,,ZEAMX
2/4/2014,T5,R1,-2.13,2.13,1.28,2014,-17.3,,
2/4/2014,T5,R2,-3.09,1.07,1.6,2014,-17.3,,
2/4/2014,T5,R3,,3.2,0.53,2014,-17.3,,
2/4/2014,T5,R4,4.16,0,0,2014,-17.3,,
2/4/2014,T6,R1,,0,0.43,2014,-17.3,,
2/4/2014,T6,R2,0.75,0,0,2014,-17.3,,
2/4/2014,T6,R3,-4.37,1.07,0.53,2014,-17.3,,
2/4/2014,T6,R4,-0.43,0,0.75,2014,-17.3,,
2/4/2014,T7,R1,,3.2,0.21,2014,-17.3,,
2/4/2014,T7,R2,0.53,1.07,0.43,2014,-17.3,,
2/4/2014,T7,R3,-1.39,1.07,0.53,2014,-17.3,,
2/4/2014,T7,R4,1.71,1.07,0.43,2014,-17.3,,
2/4/2014,T8,R1,,,,2014,-17.3,,
2/4/2014,T8,R2,,,,2014,-17.3,,
2/4/2014,T8,R3,,,,2014,-17.3,,
2/4/2014,T8,R4,,,,2014,-17.3,,
1/17/2014,T1,R1,,0,0.81,2014,-3.7,,ZEAMX
1/17/2014,T1,R2,,2.03,0,2014,-3.7,,ZEAMX
1/17/2014,T1,R3,,1.01,0.51,2014,-3.7,,ZEAMX
1/17/2014,T1,R4,,0,-0.1,2014,-3.7,,ZEAMX
1/17/2014,T2,R1,,2.03,1.52,2014,-3.7,,ZEAMX
1/17/2014,T2,R2,,2.03,0.81,2014,-3.7,,ZEAMX
1/17/2014,T2,R3,,1.01,0.1,2014,-3.7,,ZEAMX
1/17/2014,T2,R4,,1.01,3.34,2014,-3.7,,ZEAMX
1/17/2014,T3,R1,,2.03,-0.51,2014,-3.7,,ZEAMX
1/17/2014,T3,R2,,3.04,2.13,2014,-3.7,,ZEAMX
1/17/2014,T3,R3,,2.03,0.2,2014,-3.7,,ZEAMX
1/17/2014,T3,R4,,3.04,0.61,2014,-3.7,,ZEAMX
1/17/2014,T4,R1,,2.03,2.33,2014,-3.7,,ZEAMX
1/17/2014,T4,R2,,9.12,0.41,2014,-3.7,,ZEAMX
1/17/2014,T4,R3,,2.03,3.04,2014,-3.7,,ZEAMX
1/17/2014,T4,R4,,1.01,5.27,2014,-3.7,,ZEAMX
1/17/2014,T5,R1,,4.05,3.24,2014,-3.7,,
1/17/2014,T5,R2,,0,0,2014,-3.7,,
1/17/2014,T5,R3,,5.07,0.2,2014,-3.7,,
1/17/2014,T5,R4,,1.01,0.61,2014,-3.7,,
1/17/2014,T6,R1,,4.05,1.11,2014,-3.7,,
1/17/2014,T6,R2,,0,0.1,2014,-3.7,,
1/17/2014,T6,R3,,3.04,0.3,2014,-3.7,,
1/17/2014,T6,R4,,1.01,0,2014,-3.7,,
1/17/2014,T7,R1,,6.08,0.2,2014,-3.7,,
1/17/2014,T7,R2,,3.04,1.11,2014,-3.7,,
1/17/2014,T7,R3,,5.07,0.61,2014,-3.7,,
1/17/2014,T7,R4,,6.08,0.91,2014,-3.7,,
1/17/2014,T8,R1,,,,2014,-3.7,,
1/17/2014,T8,R2,,,,2014,-3.7,,
1/17/2014,T8,R3,,,,2014,-3.7,,
1/17/2014,T8,R4,,,,2014,-3.7,,
11/15/2013,T1,R1,0.3,0.99,-0.2,2013,2.8,0.16,TRIAE
11/15/2013,T1,R2,0.79,1.98,-0.2,2013,2.8,0.19,TRIAE
11/15/2013,T1,R3,-6.43,3.96,0,2013,2.8,0.13,TRIAE
11/15/2013,T1,R4,-1.98,3.96,0.2,2013,2.8,0.16,TRIAE
11/15/2013,T2,R1,0.4,4.95,0.99,2013,2.8,0.13,TRIAE
11/15/2013,T2,R2,-1.29,0.99,-0.2,2013,2.8,0.14,TRIAE
11/15/2013,T2,R3,-1.19,1.98,0.3,2013,2.8,0.15,TRIAE
11/15/2013,T2,R4,-3.66,2.97,0.4,2013,2.8,,TRIAE
11/15/2013,T3,R1,0.2,4.95,-0.3,2013,2.8,0.19,TRIAE
11/15/2013,T3,R2,-1.29,9.89,0.2,2013,2.8,0.16,TRIAE
11/15/2013,T3,R3,14.34,8.9,0.79,2013,2.8,0.17,TRIAE
11/15/2013,T3,R4,-1.48,4.95,1.39,2013,2.8,0.08,TRIAE
11/15/2013,T4,R1,0.4,2.97,0.4,2013,2.8,0.16,TRIAE
11/15/2013,T4,R2,-0.69,5.94,0.2,2013,2.8,0.19,TRIAE
11/15/2013,T4,R3,1.39,2.97,0.2,2013,2.8,0.2,TRIAE
11/15/2013,T4,R4,1.39,11.87,0.59,2013,2.8,0.19,TRIAE
11/15/2013,T5,R1,,7.91,0.79,2013,2.8,0.19,
11/15/2013,T5,R2,-0.59,2.97,0.1,2013,2.8,0.16,
11/15/2013,T5,R3,0,3.96,0.1,2013,2.8,0.17,
11/15/2013,T5,R4,4.06,3.96,0.59,2013,2.8,0.16,
11/15/2013,T6,R1,-3.17,10.88,1.29,2013,2.8,0.2,
11/15/2013,T6,R2,0.99,11.87,1.09,2013,2.8,0.18,
11/15/2013,T6,R3,0.59,12.86,1.19,2013,2.8,0.22,
11/15/2013,T6,R4,,13.85,0.79,2013,2.8,0.18,
11/15/2013,T7,R1,-2.08,5.94,0.59,2013,2.8,0.19,
11/15/2013,T7,R2,-0.99,6.93,0.49,2013,2.8,0.21,
11/15/2013,T7,R3,-0.89,10.88,0.3,2013,2.8,0.18,
11/15/2013,T7,R4,3.96,4.95,0.3,2013,2.8,0.17,
11/15/2013,T8,R1,2.47,8.9,0.3,2013,2.8,0.21,
11/15/2013,T8,R2,1.78,8.9,0.59,2013,2.8,0.25,
11/15/2013,T8,R3,-1.09,12.86,0.79,2013,2.8,0.25,
11/15/2013,T8,R4,-4.45,3.96,0.2,2013,2.8,0.28,
10/16/2013,T1,R1,0.29,7.7,0.87,2013,10.6,0.14,TRIAE
10/16/2013,T1,R2,2.6,10.58,1.64,2013,10.6,0.18,TRIAE
10/16/2013,T1,R3,-0.77,12.5,1.54,2013,10.6,0.13,TRIAE
10/16/2013,T1,R4,-4.23,10.58,0.58,2013,10.6,0.15,TRIAE
10/16/2013,T2,R1,3.66,12.5,2.31,2013,10.6,0.15,TRIAE
10/16/2013,T2,R2,6.06,8.66,1.15,2013,10.6,0.14,TRIAE
10/16/2013,T2,R3,-1.15,8.66,2.02,2013,10.6,0.14,TRIAE
10/16/2013,T2,R4,1.64,10.58,1.64,2013,10.6,0.16,TRIAE
10/16/2013,T3,R1,-0.87,14.43,1.35,2013,10.6,0.16,TRIAE
10/16/2013,T3,R2,-5.39,21.16,2.21,2013,10.6,0.1,TRIAE
10/16/2013,T3,R3,-1.64,19.24,1.15,2013,10.6,0.13,TRIAE
10/16/2013,T3,R4,-1.73,24.05,2.4,2013,10.6,0.1,TRIAE
10/16/2013,T4,R1,-4.42,21.16,0.77,2013,10.6,0.1,TRIAE
10/16/2013,T4,R2,-0.77,17.31,1.25,2013,10.6,0.13,TRIAE
10/16/2013,T4,R3,3.56,24.05,1.35,2013,10.6,0.12,TRIAE
10/16/2013,T4,R4,-1.06,23.09,2.69,2013,10.6,0.14,TRIAE
10/16/2013,T5,R1,0.87,14.43,0.67,2013,10.6,0.11,
10/16/2013,T5,R2,1.25,11.54,0.58,2013,10.6,0.12,
10/16/2013,T5,R3,-2.5,9.62,0.29,2013,10.6,0.13,
10/16/2013,T5,R4,3.66,14.43,0.29,2013,10.6,0.13,
10/16/2013,T6,R1,-10.2,21.16,1.15,2013,10.6,0.12,
10/16/2013,T6,R2,-6.44,25.01,1.35,2013,10.6,0.11,
10/16/2013,T6,R3,-3.08,25.97,1.54,2013,10.6,0.19,
10/16/2013,T6,R4,-0.58,29.82,1.64,2013,10.6,0.16,
10/16/2013,T7,R1,-8.66,15.39,0.87,2013,10.6,0.11,
10/16/2013,T7,R2,-5.48,14.43,0.58,2013,10.6,0.09,
10/16/2013,T7,R3,-2.02,21.16,0.77,2013,10.6,0.16,
10/16/2013,T7,R4,-4.14,15.39,1.64,2013,10.6,0.12,
10/16/2013,T8,R1,,25.01,1.73,2013,10.6,0.13,
10/16/2013,T8,R2,-13.66,22.12,1.73,2013,10.6,0.15,
10/16/2013,T8,R3,-16.83,27.9,2.31,2013,10.6,0.12,
10/16/2013,T8,R4,-9.33,15.39,1.25,2013,10.6,0.15,
9/19/2013,T1,R1,1.7,12.28,0.85,2013,15.9,0.14,TRIAE
9/19/2013,T1,R2,-6.61,19.83,2.93,2013,15.9,0.17,TRIAE
9/19/2013,T1,R3,0.38,19.83,1.04,2013,15.9,0.1,TRIAE
9/19/2013,T1,R4,-0.66,15.11,0.94,2013,15.9,0.12,TRIAE
9/19/2013,T2,R1,1.32,19.83,1.51,2013,15.9,0.12,TRIAE
9/19/2013,T2,R2,-4.25,15.11,1.04,2013,15.9,0.11,TRIAE
9/19/2013,T2,R3,-1.13,13.22,1.79,2013,15.9,0.13,TRIAE
9/19/2013,T2,R4,-2.64,13.22,0.76,2013,15.9,0.14,TRIAE
9/19/2013,T3,R1,-2.55,14.17,0.85,2013,15.9,0.15,TRIAE
9/19/2013,T3,R2,1.42,31.17,1.79,2013,15.9,0.11,TRIAE
9/19/2013,T3,R3,-3.59,20.78,1.51,2013,15.9,0.12,TRIAE
9/19/2013,T3,R4,-1.61,26.45,2.93,2013,15.9,0.12,TRIAE
9/19/2013,T4,R1,-4.06,18.89,1.04,2013,15.9,0.06,TRIAE
9/19/2013,T4,R2,-5.19,27.39,1.23,2013,15.9,0.12,TRIAE
9/19/2013,T4,R3,1.04,38.72,1.61,2013,15.9,0.1,TRIAE
9/19/2013,T4,R4,6.52,28.33,1.13,2013,15.9,0.1,TRIAE
9/19/2013,T5,R1,-0.38,11.33,0.19,2013,15.9,0.08,
9/19/2013,T5,R2,-3.21,8.5,0,2013,15.9,0.09,
9/19/2013,T5,R3,0.57,9.44,0,2013,15.9,0.06,
9/19/2013,T5,R4,-0.19,11.33,0.38,2013,15.9,0.06,
9/19/2013,T6,R1,-10.01,36.83,2.08,2013,15.9,0.11,
9/19/2013,T6,R2,-5.76,40.61,1.7,2013,15.9,0.12,
9/19/2013,T6,R3,-5.57,36.83,1.98,2013,15.9,0.15,
9/19/2013,T6,R4,0.66,53.83,1.79,2013,15.9,0.13,
9/19/2013,T7,R1,0.57,26.45,1.04,2013,15.9,0.08,
9/19/2013,T7,R2,-2.83,20.78,1.98,2013,15.9,0.09,
9/19/2013,T7,R3,-9.82,34,1.32,2013,15.9,0.1,
9/19/2013,T7,R4,1.13,22.67,0.94,2013,15.9,0.1,
9/19/2013,T8,R1,-8.03,33.06,1.89,2013,15.9,0.18,
9/19/2013,T8,R2,-12.75,31.17,1.7,2013,15.9,0.15,
9/19/2013,T8,R3,-10.77,46.28,1.61,2013,15.9,0.16,
9/19/2013,T8,R4,-14.73,38.72,1.13,2013,15.9,0.14,
