# Fertilizer Application Report for the MCSE,,,,,,,,,,
#,,,,,,,,,,
# Original Data Source: https://lter.kbs.msu.edu/datatables/159,,,,,,,,,,
# The newest version of the data https://lter.kbs.msu.edu/datatables/159.csv,,,,,,,,,,
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml,,,,,,,,,,
#,,,,,,,,,,
# These Data are copyrighted and use in a publication requires written permission,,,,,,,,,,
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/,,,,,,,,,,
# Use of the data constitutes acceptance of the terms.,,,,,,,,,,
#,,,,,,,,,,
#     VARIATE TABLE,,,,,,,,,,
"# obs_date		Date of the observation",,,,,,,,,,
"# treatment		LTER Main Site Treatment",,,,,,,,,,
"# replicate		LTER replicate that the observation is taken from",,,,,,,,,,
"# plot		LTER plot",,,,,,,,,,
"# material		The fertiizer material used",,,,,,,,,,
"# rate_kg_ha	kilogramsPerHectare	The rate of fertilizer application in kg per ha",,,,,,,,,,
"# n_rate_kg_ha	kilogramsPerHectare	The N fertilization  rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# p_rate_kg_ha	kilogramsPerHectare	The P fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# k_rate_kg_ha	kilogramsPerHectare	The K fertilization rate in kg per ha rounded to the nearest kg",,,,,,,,,,
"# comment		The full aglog entry",,,,,,,,,,
"# source		The URL of the aglog entry",,,,,,,,,,
#,,,,,,,,,,
#,,,,,,,,,,
#        DATA TABLE CORRECTIONS AND COMMENTS,,,,,,,,,,
#!!! Use with caution. If the aglog entries are not filled out completely data will be missing here.!!!,,,,,,,,,,
#,,,,,,,,,,
#2020-05-06 Sven Bohm. Added source URL,,,,,,,,,,
#,,,,,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,kilogramsPerHectare,,
obs_date,treatment,replicate,plot,material,rate_kg_ha,n_rate_kg_ha,p_rate_kg_ha,k_rate_kg_ha,comment,source
7/27/2021,T1,R5,T1R5,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
7/27/2021,T1,R3,T1R3,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
7/27/2021,T1,R2,T1R2,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
7/27/2021,T1,R1,T1R1,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER main site T1, T2 edges at 32oz/acre round up all reps.

Sprayed old micro plots in northwest corners at 44oz/acre; all reps.

Sprayed CE Study CE2 reps: 112, 210, 312, & 402.

Sprayed T8nt all reps.

Sprayed Lysimeter field east side.

Sprayed Roundup Powermax at 32 ounces/acre, Ammonium Sulfate at  3.4lbs/acre, and a small amount of de-foaming agent.

Rate of spray was 20gal/acre on JD rate controller.

Weather conditions at the beginning , Sunny.

Weather conditions at the end 4:00pm: Did not record

REI: 24 hours.",http://aglog.kbs.msu.edu/observations/5177
6/17/2021,T1,R1,T1R1,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T1 all replications (1,2,3,4,5,6) for post-emergence weed control.
 
Sprayed with Roundup Powermax at a rate of 32 oz/A , ammonium sulfate at 3.4 lbs/A and Warrant at 3 pts/A.

 Weather conditions at the start 10:00 a.m. were sunny, 71.8 degrees F,42.5 % humidity with 3-4 mph southwest winds. 

Conditions at the end 1:00 p.m. were sunny, 79.6  degrees F, 20.1 % humidity, and 4-5 mph winds out of the west.

48 hr rei.",http://aglog.kbs.msu.edu/observations/5124
6/17/2021,T1,R6,T1R6,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T1 all replications (1,2,3,4,5,6) for post-emergence weed control.
 
Sprayed with Roundup Powermax at a rate of 32 oz/A , ammonium sulfate at 3.4 lbs/A and Warrant at 3 pts/A.

 Weather conditions at the start 10:00 a.m. were sunny, 71.8 degrees F,42.5 % humidity with 3-4 mph southwest winds. 

Conditions at the end 1:00 p.m. were sunny, 79.6  degrees F, 20.1 % humidity, and 4-5 mph winds out of the west.

48 hr rei.",http://aglog.kbs.msu.edu/observations/5124
6/17/2021,T1,R5,T1R5,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T1 all replications (1,2,3,4,5,6) for post-emergence weed control.
 
Sprayed with Roundup Powermax at a rate of 32 oz/A , ammonium sulfate at 3.4 lbs/A and Warrant at 3 pts/A.

 Weather conditions at the start 10:00 a.m. were sunny, 71.8 degrees F,42.5 % humidity with 3-4 mph southwest winds. 

Conditions at the end 1:00 p.m. were sunny, 79.6  degrees F, 20.1 % humidity, and 4-5 mph winds out of the west.

48 hr rei.",http://aglog.kbs.msu.edu/observations/5124
6/17/2021,T1,R4,T1R4,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T1 all replications (1,2,3,4,5,6) for post-emergence weed control.
 
Sprayed with Roundup Powermax at a rate of 32 oz/A , ammonium sulfate at 3.4 lbs/A and Warrant at 3 pts/A.

 Weather conditions at the start 10:00 a.m. were sunny, 71.8 degrees F,42.5 % humidity with 3-4 mph southwest winds. 

Conditions at the end 1:00 p.m. were sunny, 79.6  degrees F, 20.1 % humidity, and 4-5 mph winds out of the west.

48 hr rei.",http://aglog.kbs.msu.edu/observations/5124
6/17/2021,T1,R3,T1R3,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T1 all replications (1,2,3,4,5,6) for post-emergence weed control.
 
Sprayed with Roundup Powermax at a rate of 32 oz/A , ammonium sulfate at 3.4 lbs/A and Warrant at 3 pts/A.

 Weather conditions at the start 10:00 a.m. were sunny, 71.8 degrees F,42.5 % humidity with 3-4 mph southwest winds. 

Conditions at the end 1:00 p.m. were sunny, 79.6  degrees F, 20.1 % humidity, and 4-5 mph winds out of the west.

48 hr rei.",http://aglog.kbs.msu.edu/observations/5124
6/17/2021,T1,R2,T1R2,Ammonium sulfate (AMS),4,1,,,"Sprayed LTER Main Site treatment T1 all replications (1,2,3,4,5,6) for post-emergence weed control.
 
Sprayed with Roundup Powermax at a rate of 32 oz/A , ammonium sulfate at 3.4 lbs/A and Warrant at 3 pts/A.

 Weather conditions at the start 10:00 a.m. were sunny, 71.8 degrees F,42.5 % humidity with 3-4 mph southwest winds. 

Conditions at the end 1:00 p.m. were sunny, 79.6  degrees F, 20.1 % humidity, and 4-5 mph winds out of the west.

48 hr rei.",http://aglog.kbs.msu.edu/observations/5124
5/10/2021,T1,R2,T1R2,0-46-0 phosphate fertilizer,135,12,31,0,"Fertilized LTER Main Site treatment T1 rep (5,1,2) with phosphate (0-46-0) at 120 lbs/A.

Entire plot area was fertilized. ",http://aglog.kbs.msu.edu/observations/5020
5/10/2021,T1,R4,T1R4,0-46-0 phosphate fertilizer,90,8,21,0,"Fertilized LTER Main Site treatment T1 rep (4) with phosphate (0-46-0) at 80 lbs/A.

Entire plot area was fertilized. ",http://aglog.kbs.msu.edu/observations/5019
5/10/2021,T1,R1,T1R1,0-46-0 phosphate fertilizer,135,12,31,0,"Fertilized LTER Main Site treatment T1 rep (5,1,2) with phosphate (0-46-0) at 120 lbs/A.

Entire plot area was fertilized. ",http://aglog.kbs.msu.edu/observations/5020
5/10/2021,T1,R5,T1R5,0-46-0 phosphate fertilizer,135,12,31,0,"Fertilized LTER Main Site treatment T1 rep (5,1,2) with phosphate (0-46-0) at 120 lbs/A.

Entire plot area was fertilized. ",http://aglog.kbs.msu.edu/observations/5020
4/30/2021,T1,R1,T1R1,0-0-60,168,0,0,101,"Fertilized LTER Main Site treatment T1 reps: (5,1,4,2) with potash (0-0-60) at 150 lbs/A.

Reps 3 and 6 were fertilized at different rates so separate ag-log entries were created for rep 3 and 6 applications respectfully. 

150 lbs/A of potash 0-0-60 equals 90 lbs/A K2O.

Entire plot areas were fertilized.

Meter calibration setting was 197.",http://aglog.kbs.msu.edu/observations/4994
4/30/2021,T1,R3,T1R3,0-0-60,124,0,0,74,"Fertilized LTER Main Site treatment T1 rep (3) with potash (0-0-60) at 110 lbs/A.

110 lbs/A of potash 0-0-60 equals 66 lbs/A K2O.

Entire plot area was fertilized. 

Meter calibration setting was 197.",http://aglog.kbs.msu.edu/observations/4995
4/30/2021,T1,R6,T1R6,0-0-60,225,0,0,135,"Fertilized LTER Main Site treatment T1 rep (6) with potash (0-0-60) at 200 lbs/A.

200 lbs/A of potash 0-0-60 equals 120 lbs/A K2O.

Entire plot area was fertilized. 

Meter calibration setting was 201.",http://aglog.kbs.msu.edu/observations/4996
4/30/2021,T1,R2,T1R2,0-0-60,168,0,0,101,"Fertilized LTER Main Site treatment T1 reps: (5,1,4,2) with potash (0-0-60) at 150 lbs/A.

Reps 3 and 6 were fertilized at different rates so separate ag-log entries were created for rep 3 and 6 applications respectfully. 

150 lbs/A of potash 0-0-60 equals 90 lbs/A K2O.

Entire plot areas were fertilized.

Meter calibration setting was 197.",http://aglog.kbs.msu.edu/observations/4994
4/30/2021,T1,R4,T1R4,0-0-60,168,0,0,101,"Fertilized LTER Main Site treatment T1 reps: (5,1,4,2) with potash (0-0-60) at 150 lbs/A.

Reps 3 and 6 were fertilized at different rates so separate ag-log entries were created for rep 3 and 6 applications respectfully. 

150 lbs/A of potash 0-0-60 equals 90 lbs/A K2O.

Entire plot areas were fertilized.

Meter calibration setting was 197.",http://aglog.kbs.msu.edu/observations/4994
4/30/2021,T1,R5,T1R5,0-0-60,168,0,0,101,"Fertilized LTER Main Site treatment T1 reps: (5,1,4,2) with potash (0-0-60) at 150 lbs/A.

Reps 3 and 6 were fertilized at different rates so separate ag-log entries were created for rep 3 and 6 applications respectfully. 

150 lbs/A of potash 0-0-60 equals 90 lbs/A K2O.

Entire plot areas were fertilized.

Meter calibration setting was 197.",http://aglog.kbs.msu.edu/observations/4994
6/24/2020,T1,R4,T1R4,28% UAN (28-0-0),281,79,0,0,Fertilized LTER main site treatment T1 and T2 Alison's micro plots (plus nitrogen plots only). Applied 23.5 gallons of 28% liquid nitrogen. 28% liquid nitrogen fertilizer weighs 10.67 lbs/gallon. This equals 70 lbs of N/A. Set applicator up into a 4 row configuration using 5 knives. the middle 3 applied full rate and the outer 2 were half rate. Fertilizer was knifed 4-6 inches into the ground between the corn rows. ,http://aglog.kbs.msu.edu/observations/4828
6/24/2020,T1,R1,T1R1,28% UAN (28-0-0),281,79,0,0,Fertilized LTER main site treatment T1 and T2 Alison's micro plots (plus nitrogen plots only). Applied 23.5 gallons of 28% liquid nitrogen. 28% liquid nitrogen fertilizer weighs 10.67 lbs/gallon. This equals 70 lbs of N/A. Set applicator up into a 4 row configuration using 5 knives. the middle 3 applied full rate and the outer 2 were half rate. Fertilizer was knifed 4-6 inches into the ground between the corn rows. ,http://aglog.kbs.msu.edu/observations/4828
6/24/2020,T1,R5,T1R5,28% UAN (28-0-0),281,79,0,0,Fertilized LTER main site treatment T1 and T2 Alison's micro plots (plus nitrogen plots only). Applied 23.5 gallons of 28% liquid nitrogen. 28% liquid nitrogen fertilizer weighs 10.67 lbs/gallon. This equals 70 lbs of N/A. Set applicator up into a 4 row configuration using 5 knives. the middle 3 applied full rate and the outer 2 were half rate. Fertilizer was knifed 4-6 inches into the ground between the corn rows. ,http://aglog.kbs.msu.edu/observations/4828
6/24/2020,T1,R6,T1R6,28% UAN (28-0-0),281,79,0,0,Fertilized LTER main site treatment T1 and T2 Alison's micro plots (plus nitrogen plots only). Applied 23.5 gallons of 28% liquid nitrogen. 28% liquid nitrogen fertilizer weighs 10.67 lbs/gallon. This equals 70 lbs of N/A. Set applicator up into a 4 row configuration using 5 knives. the middle 3 applied full rate and the outer 2 were half rate. Fertilizer was knifed 4-6 inches into the ground between the corn rows. ,http://aglog.kbs.msu.edu/observations/4828
6/24/2020,T1,R3,T1R3,28% UAN (28-0-0),281,79,0,0,Fertilized LTER main site treatment T1 and T2 Alison's micro plots (plus nitrogen plots only). Applied 23.5 gallons of 28% liquid nitrogen. 28% liquid nitrogen fertilizer weighs 10.67 lbs/gallon. This equals 70 lbs of N/A. Set applicator up into a 4 row configuration using 5 knives. the middle 3 applied full rate and the outer 2 were half rate. Fertilizer was knifed 4-6 inches into the ground between the corn rows. ,http://aglog.kbs.msu.edu/observations/4828
6/24/2020,T1,R2,T1R2,28% UAN (28-0-0),281,79,0,0,Fertilized LTER main site treatment T1 and T2 Alison's micro plots (plus nitrogen plots only). Applied 23.5 gallons of 28% liquid nitrogen. 28% liquid nitrogen fertilizer weighs 10.67 lbs/gallon. This equals 70 lbs of N/A. Set applicator up into a 4 row configuration using 5 knives. the middle 3 applied full rate and the outer 2 were half rate. Fertilizer was knifed 4-6 inches into the ground between the corn rows. ,http://aglog.kbs.msu.edu/observations/4828
6/18/2020,T1,R2,T1R2,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER Main Site T1 and T2 plots all replications with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 2-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Application speed around 4.5 mph. Weather conditions at 11:20 a.m. sunny, 80.0 degrees F, 3-4 mph East wind, 45.4% humidity. Conditions at end 7:30 p.m. 84.3 degrees F, 4-5 mph East wind, 42.4 % humidity.",http://aglog.kbs.msu.edu/observations/4820
6/18/2020,T1,R6,T1R6,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER Main Site T1 and T2 plots all replications with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 2-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Application speed around 4.5 mph. Weather conditions at 11:20 a.m. sunny, 80.0 degrees F, 3-4 mph East wind, 45.4% humidity. Conditions at end 7:30 p.m. 84.3 degrees F, 4-5 mph East wind, 42.4 % humidity.",http://aglog.kbs.msu.edu/observations/4820
6/18/2020,T1,R5,T1R5,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER Main Site T1 and T2 plots all replications with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 2-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Application speed around 4.5 mph. Weather conditions at 11:20 a.m. sunny, 80.0 degrees F, 3-4 mph East wind, 45.4% humidity. Conditions at end 7:30 p.m. 84.3 degrees F, 4-5 mph East wind, 42.4 % humidity.",http://aglog.kbs.msu.edu/observations/4820
6/18/2020,T1,R4,T1R4,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER Main Site T1 and T2 plots all replications with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 2-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Application speed around 4.5 mph. Weather conditions at 11:20 a.m. sunny, 80.0 degrees F, 3-4 mph East wind, 45.4% humidity. Conditions at end 7:30 p.m. 84.3 degrees F, 4-5 mph East wind, 42.4 % humidity.",http://aglog.kbs.msu.edu/observations/4820
6/18/2020,T1,R3,T1R3,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER Main Site T1 and T2 plots all replications with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 2-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Application speed around 4.5 mph. Weather conditions at 11:20 a.m. sunny, 80.0 degrees F, 3-4 mph East wind, 45.4% humidity. Conditions at end 7:30 p.m. 84.3 degrees F, 4-5 mph East wind, 42.4 % humidity.",http://aglog.kbs.msu.edu/observations/4820
6/18/2020,T1,R1,T1R1,28% UAN (28-0-0),491,138,0,0,"Fertilized the LTER Main Site T1 and T2 plots all replications with 28-0-0 liquid fertilizer. Urea-Ammonium Nitrate (28-0-0) was applied at a total rate of 41 gal/A. Since 28% fertilizer weighs 10.65 lbs/gal, the 41 gal/A equals 122 lbs N/A. Fertilizer was knifed between the rows of corn using a 15' liquid fertilizer applicator at a depth of 2-6 inches. Equipment used: JD7420b tractor and the 6 row fertilizer applicator equipped with a John Deere Rate Controller and an Ace pump, The 28% applicator has seven coulters where the 5 inside coulters apply a full target rate and the 2 outside coulters apply half of the target rate. The applicator is controlled by a rate controller as well as inline orifices. Application speed around 4.5 mph. Weather conditions at 11:20 a.m. sunny, 80.0 degrees F, 3-4 mph East wind, 45.4% humidity. Conditions at end 7:30 p.m. 84.3 degrees F, 4-5 mph East wind, 42.4 % humidity.",http://aglog.kbs.msu.edu/observations/4820
5/13/2020,T1,R4,T1R4,16.5-16.5-0-2.9 with .2 lbs/A zinc and .3 lbs/A boron starter fertilizer,206,34,34,0,"Planted corn in the Main Site LTER T1 replications (5, 1, 4, 3, 2, and 6). Equipment used: Planted with JD 7330 tractor and JD 1730 planter. Planted Pioneer P0306Q seed corn at 32,000 seeds/acre. Planting depth: 1.5 inches. Pioneer P0306Q has a relative maturity of 103 days and is Roundup ready corn 2 and liberty link tolerant. Also has above and below ground traits (herculex extra, agrisureRW, Yield gard corn borer protection). Full fungicide, Insecticide, Nematicide seed treatment.  Applied 16.5-16.5-0-2.9 liquid fertilizer at 16.3 gallons/acre. Fertilizer weighed 11.25 lbs per gallon. 16.3 gals/A of 16.5-16.5-0-2.9 supplies 30.25 lbs N/A, 30.25 lbs P205/A, 5.3 lbs of sulfur per acre. Zinc and boron were added to the starter fertilizer and supplied .2 lbs/A of zinc and .3 lbs/A of boron. The fertilizer was placed 3 inches to both sides of the seed trench and about 1/2"" to 1"" down.
",http://aglog.kbs.msu.edu/observations/4762
5/13/2020,T1,R5,T1R5,16.5-16.5-0-2.9 with .2 lbs/A zinc and .3 lbs/A boron starter fertilizer,206,34,34,0,"Planted corn in the Main Site LTER T1 replications (5, 1, 4, 3, 2, and 6). Equipment used: Planted with JD 7330 tractor and JD 1730 planter. Planted Pioneer P0306Q seed corn at 32,000 seeds/acre. Planting depth: 1.5 inches. Pioneer P0306Q has a relative maturity of 103 days and is Roundup ready corn 2 and liberty link tolerant. Also has above and below ground traits (herculex extra, agrisureRW, Yield gard corn borer protection). Full fungicide, Insecticide, Nematicide seed treatment.  Applied 16.5-16.5-0-2.9 liquid fertilizer at 16.3 gallons/acre. Fertilizer weighed 11.25 lbs per gallon. 16.3 gals/A of 16.5-16.5-0-2.9 supplies 30.25 lbs N/A, 30.25 lbs P205/A, 5.3 lbs of sulfur per acre. Zinc and boron were added to the starter fertilizer and supplied .2 lbs/A of zinc and .3 lbs/A of boron. The fertilizer was placed 3 inches to both sides of the seed trench and about 1/2"" to 1"" down.
",http://aglog.kbs.msu.edu/observations/4762
