obs_date,treatment,observation_type,comment,name,material,rate,units,equipment,observation_id
5/14/1999,T3,Fertilizer application,"Planted Pioneer 3573 Corn Hybrid at a rate of 26,000 seeds/A (64198 seeds / ha) on 30 inch (76 cm) centers using Buffalo planter (N-S) and apply 25 LB (28 kg/ha) starter N/A as 28% UAN. Planted Replicates 3,4,5, and 6, only. [T3]
2012-11-6. sven. This should be 8 gal of 28-0-0 to yield 28 kg/ha N. Not 29 gallons as entered.",T3R5,Pioneer 3573 Corn Hybrid,26000,seeds,Buffalo planter,663
5/14/1999,T3,Fertilizer application,"Planted Pioneer 3573 Corn Hybrid at a rate of 26,000 seeds/A (64198 seeds / ha) on 30 inch (76 cm) centers using Buffalo planter (N-S) and apply 25 LB (28 kg/ha) starter N/A as 28% UAN. Planted Replicates 3,4,5, and 6, only. [T3]
2012-11-6. sven. This should be 8 gal of 28-0-0 to yield 28 kg/ha N. Not 29 gallons as entered.",T3R6,Pioneer 3573 Corn Hybrid,26000,seeds,Buffalo planter,663
5/14/1999,T3,Fertilizer application,"Planted Pioneer 3573 Corn Hybrid at a rate of 26,000 seeds/A (64198 seeds / ha) on 30 inch (76 cm) centers using Buffalo planter (N-S) and apply 25 LB (28 kg/ha) starter N/A as 28% UAN. Planted Replicates 3,4,5, and 6, only. [T3]
2012-11-6. sven. This should be 8 gal of 28-0-0 to yield 28 kg/ha N. Not 29 gallons as entered.",T3R3,28% UAN (28-0-0),8,gallon,Buffalo planter,663
5/14/1999,T3,Fertilizer application,"Planted Pioneer 3573 Corn Hybrid at a rate of 26,000 seeds/A (64198 seeds / ha) on 30 inch (76 cm) centers using Buffalo planter (N-S) and apply 25 LB (28 kg/ha) starter N/A as 28% UAN. Planted Replicates 3,4,5, and 6, only. [T3]
2012-11-6. sven. This should be 8 gal of 28-0-0 to yield 28 kg/ha N. Not 29 gallons as entered.",T3R3,Pioneer 3573 Corn Hybrid,26000,seeds,Buffalo planter,663
5/14/1999,T3,Fertilizer application,"Planted Pioneer 3573 Corn Hybrid at a rate of 26,000 seeds/A (64198 seeds / ha) on 30 inch (76 cm) centers using Buffalo planter (N-S) and apply 25 LB (28 kg/ha) starter N/A as 28% UAN. Planted Replicates 3,4,5, and 6, only. [T3]
2012-11-6. sven. This should be 8 gal of 28-0-0 to yield 28 kg/ha N. Not 29 gallons as entered.",T3R5,28% UAN (28-0-0),8,gallon,Buffalo planter,663
5/14/1999,T3,Fertilizer application,"Planted Pioneer 3573 Corn Hybrid at a rate of 26,000 seeds/A (64198 seeds / ha) on 30 inch (76 cm) centers using Buffalo planter (N-S) and apply 25 LB (28 kg/ha) starter N/A as 28% UAN. Planted Replicates 3,4,5, and 6, only. [T3]
2012-11-6. sven. This should be 8 gal of 28-0-0 to yield 28 kg/ha N. Not 29 gallons as entered.",T3R6,28% UAN (28-0-0),8,gallon,Buffalo planter,663
10/20/2000,T3,Fertilizer application,"Leon Hayward applied 1.1 ton/A of lime to Replication 6 only, treatments 1, 2, 3, 4, and 6. 

Yes the lime was applied to treatments 1, 2, 3, 4, and 6 (only the field crop plots); but was only applied to rep 6. The other replication did not need any lime at this time.

Lime was also applied to the lysimeter field at the rate of 1.1 ton/A. 

Lime was applied by Leon Hayward (a custom lime applicator from Vicksburg, MI (616) 649-2024).

Equipment used: spinner truck owned by Leon Hayward.",T3R6,lime,1.1,ton,unknown,2736
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R6,28% UAN (28-0-0),14,gallon,Top Air Sprayer,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R4,28% UAN (28-0-0),14,gallon,Top Air Sprayer,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R3,28% UAN (28-0-0),14,gallon,Top Air Sprayer,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R2,28% UAN (28-0-0),14,gallon,Top Air Sprayer,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R5,28% UAN (28-0-0),14,gallon,Top Air Sprayer,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R1,28% UAN (28-0-0),14,gallon,Top Air Sprayer,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R5,,,,John Deere 5400 Tractor,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R6,,,,John Deere 5400 Tractor,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R1,,,,John Deere 5400 Tractor,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R4,,,,John Deere 5400 Tractor,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R2,,,,John Deere 5400 Tractor,243
4/5/2001,T3,Fertilizer application,"Applied 28% nitrogen solution at 14 gals/Acre to all replications of treatment 3. The total amount of 28% nitrogen was applied in 1 application. 

The Raven monitor indicated that I treated 13.7 acre's with a total volume of 194 gals (14.16 gals/A).",T3R3,,,,John Deere 5400 Tractor,243
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R1,,,,JD tractor - type unknown,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R2,,,,JD tractor - type unknown,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R3,,,,JD tractor - type unknown,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R4,,,,JD tractor - type unknown,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R5,,,,JD tractor - type unknown,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R6,,,,JD tractor - type unknown,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R1,0-0-60 potash fertilizer,125,pound,Willmar 5-ton PTO-driven spinner spreader,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R2,0-0-60 potash fertilizer,125,pound,Willmar 5-ton PTO-driven spinner spreader,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R3,0-0-60 potash fertilizer,125,pound,Willmar 5-ton PTO-driven spinner spreader,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R4,0-0-60 potash fertilizer,125,pound,Willmar 5-ton PTO-driven spinner spreader,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R5,0-0-60 potash fertilizer,125,pound,Willmar 5-ton PTO-driven spinner spreader,140
4/20/2002,T3,Fertilizer application,"Applied Potash (0-0-60) at 125 lbs/A on main site treatment 1 all reps, treatment 2 all reps, and treatment 3 all reps. 

Potash was applied using a pull type fertilizer spreader with spinners on the back of the spreader. 

Not sure which tractor was used: JD 6400, JD 7400, or JD 7600 tractor was used;

I would guess that the JD 7400 tractor was used.
",T3R6,0-0-60 potash fertilizer,125,pound,Willmar 5-ton PTO-driven spinner spreader,140
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R4,19-17-0 liquid fertilizer,12,gallon,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R3,19-17-0 liquid fertilizer,12,gallon,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R5,19-17-0 liquid fertilizer,12,gallon,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R2,19-17-0 liquid fertilizer,12,gallon,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R1,19-17-0 liquid fertilizer,12,gallon,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R6,Pioneer 35Y54 corn,28000,seeds,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R5,Pioneer 35Y54 corn,28000,seeds,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R4,Pioneer 35Y54 corn,28000,seeds,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R3,Pioneer 35Y54 corn,28000,seeds,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R2,Pioneer 35Y54 corn,28000,seeds,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R1,Pioneer 35Y54 corn,28000,seeds,unknown,614
5/15/2002,T3,Fertilizer application,Planted corn in all replications of treatments 3 and 4 on the main site. The variety of corn planted was Pioneer 35Y54. Seeding rate was 28K seeds/A. Fertilizer: No fertilizer was applied to treatment 4. Treatment 3 had liquid starter fertilizer (19-17-0) at a rate of 12 gals/A applied at planting 2 inches to the side and 2 inches below the seed row. ,T3R6,19-17-0 liquid fertilizer,12,gallon,unknown,614
4/16/2004,T3,Fertilizer application,"Applied 28% nitrogen solution (28-0-0) at 16 gals/acre (150L/ha) to all replications of treatment 1 on the LTER main site winter wheat, (reps 2, 3, 4, 5, 1, & 6). Average height of the wheat was 3-4 inches. Total amount of fertilizer applied was 240 gals on 14.82 acres (6 hectares). One gallon of 28% fertilizer weighs 10.67 lbs. 48.38 lbs N/A (54.31 kg N/ha) was applied. Weather Conditions: Mostly sunny with air temperature 76 degrees F. Relative Humidity was 40%. Wind was out of the west-southwest at 0-8 mph's averaging 5 mph's. Time of application was between 1:45 p.m. and 3:15 p.m. Equipment Used: JD 5220 tractor traveling 5.0-6.0 mph?s (gear C1, 1600-1800 rpm's) with a pull type Top Air sprayer equipped with a hydraulic centrifugal sprayer pump and a Raven 440 automatic carrier control unit. Turbo TeeJet 11005 nozzles were used, spaced 30 inches apart with a total boom length of 30 feet. 25-30 psi was used. Purpose of Application: Supply nitrogen fertilizer for the winter wheat. 

*****

Applied 28% nitrogen solution (28-0-0) at 16 gals/acre (150L/ha) to all replications of treatment 3 on the LTER main site winter wheat, (reps 6, 1, 3, 2, 4, & 5). Average height of the wheat was 2-3 inches. Total amount of fertilizer applied was 239 gals on 14.82 acres (6 hectares). One gallon of 28% fertilizer weighs 10.67 lbs. 48.18 lbs N/A (54.09 kg N/ha) was applied. The goal was to apply the nitrogen fertilizer at 3/5 (0.60) rate of the total amount applied to treatments 1 and 2. The protocol was to apply a total amount of 80 lbs N/A for treatments 1 and 2. We applied 32 lbs N/A in the autumn of 2003 so we were trying to apply another 48 lbs N/A in the spring of 2004 on treatments 1 and 2. The 3/5 rate of nitrogen applied to treatment 3 was based on the total annual amount, spring and fall amounts, of nitrogen, not just 3/5 of the nitrogen applied in the spring. Therefore, treatment 3 needed to receive to same amount of nitrogen in the spring as treatments 1 and 2 received, 80 lbs N/A * 0.60 = 48 lbs N/A. Treatment 3 did not receive any nitrogen in 2003. Weather Conditions: Mostly sunny with air temperature ranging from 77-79 degrees F. Relative Humidity was ranging from 30-37%. Wind was out of the west-southwest at 0-8 mph's averaging 3 mph's. Time of application was between 4:00 p.m. and 5:45 p.m. Equipment Used: JD 5220 tractor traveling 5.0-6.0 mph (gear C1, 1600-1800 rpm's) with a pull type Top Air sprayer equipped with a hydraulic centrifugal sprayer pump and a Raven 440 automatic carrier control unit. Turbo TeeJet 11005 nozzles were used, spaced 30 inches apart with a total boom length of 30 feet. 25-30 psi was used. Purpose of Application: Supply nitrogen fertilizer for the winter wheat. ",T3R1,28% UAN (28-0-0),16,gallon,Top Air Sprayer,586
