# Planting report for the MCSE
#
# Original Data Source: https://lter.kbs.msu.edu/datatables/292
# The newest version of the data https://lter.kbs.msu.edu/datatables/292.csv
# Full EML Metadata: https://lter.kbs.msu.edu/datasets/7.eml
#
# These Data are copyrighted and use in a publication requires written permission
# as detailed in our Terms of use:  https://lter.kbs.msu.edu/data/terms-of-use/
# Use of the data constitutes acceptance of the terms.
#
#     VARIATE TABLE
# obs_date		The observation date
# Treatment		experimental treatment
# Replicate		LTER Replicate
# Plot		LTER Plot
# Material		material used
# Rate	number	rate of application
# Unit		units per acre
# propagules_per_acre	numberPerAcre	the number of propagules (seeds or plants) planted per acre
# propagule_rate_estimation_flag		a flag to indicate if the number of propagules has been estimate and 'E' indicates and estimated values based on the source_for_estimation and a an empty values indicates a reported value.
# source_for_estimation		references for the conversion from the reported planting rates  to the propagules_per_acre column
# Comment		aa note about the sample
# source		the source URL for the observation
#
#
#        DATA TABLE CORRECTIONS AND COMMENTS
#2020-05-06 Sven Bohm. Added source URL
#2020-5-6 Sven Bohm. Added other replicates
#
obs_date,Treatment,Replicate,Plot,Material,Rate,Unit,propagules_per_acre,propagule_rate_estimation_flag,source_for_estimation,Comment,source
2017-05-15,T2,R2,T2R2,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER T2 replications (3, 2, and 1). 

The seal in the Ace pump (used to pump the 19-17-0 fertilizer) when out during the middle of T2 rep 3 or 2 (forgot which rep is went out in) we had to replace the pump and finished planting all the T2 plots. We also had time to plant T1R5 after replacing the pump and finishing the T2 plots however we cut a fertilizer line after we started planting T1R1 so we did not plant anymore of the T1 plots on May 15, 2017.  

Equipment Used: Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3901
2017-05-10,T2,R6,T2R6,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER: CE study treatment CE3 plots (105, 207, 301, 403), T8nt plots, N-rate Studies (irrigated & non-irrigated), and Main Site LTER T2 replications (6, 5, and 4). 

CE1 treatment was fallow in 2017 so no corn was planted in CE1 plots: (108, 202, 304, 401).

Broke a seed tube on the planter so we could not finish planting the remain replications.

Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3889
2017-05-10,T8,R4,T8ntR4,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER: CE study treatment CE3 plots (105, 207, 301, 403), T8nt plots, N-rate Studies (irrigated & non-irrigated), and Main Site LTER T2 replications (6, 5, and 4). 

CE1 treatment was fallow in 2017 so no corn was planted in CE1 plots: (108, 202, 304, 401).

Broke a seed tube on the planter so we could not finish planting the remain replications.

Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3889
2017-05-10,T8,R3,T8ntR3,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER: CE study treatment CE3 plots (105, 207, 301, 403), T8nt plots, N-rate Studies (irrigated & non-irrigated), and Main Site LTER T2 replications (6, 5, and 4). 

CE1 treatment was fallow in 2017 so no corn was planted in CE1 plots: (108, 202, 304, 401).

Broke a seed tube on the planter so we could not finish planting the remain replications.

Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3889
2017-05-10,T8,R2,T8ntR2,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER: CE study treatment CE3 plots (105, 207, 301, 403), T8nt plots, N-rate Studies (irrigated & non-irrigated), and Main Site LTER T2 replications (6, 5, and 4). 

CE1 treatment was fallow in 2017 so no corn was planted in CE1 plots: (108, 202, 304, 401).

Broke a seed tube on the planter so we could not finish planting the remain replications.

Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3889
2017-05-10,T8,R1,T8ntR1,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER: CE study treatment CE3 plots (105, 207, 301, 403), T8nt plots, N-rate Studies (irrigated & non-irrigated), and Main Site LTER T2 replications (6, 5, and 4). 

CE1 treatment was fallow in 2017 so no corn was planted in CE1 plots: (108, 202, 304, 401).

Broke a seed tube on the planter so we could not finish planting the remain replications.

Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3889
2017-05-10,T2,R5,T2R5,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER: CE study treatment CE3 plots (105, 207, 301, 403), T8nt plots, N-rate Studies (irrigated & non-irrigated), and Main Site LTER T2 replications (6, 5, and 4). 

CE1 treatment was fallow in 2017 so no corn was planted in CE1 plots: (108, 202, 304, 401).

Broke a seed tube on the planter so we could not finish planting the remain replications.

Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3889
2017-05-10,T2,R4,T2R4,Dekalb DKC52-84 RIB Corn Hybrid,32000,seeds,32000,,brian baer: changed from 90000 https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf (avg 1750 seed/lb * 56 lb/bu),"Planted corn in the Main Site LTER: CE study treatment CE3 plots (105, 207, 301, 403), T8nt plots, N-rate Studies (irrigated & non-irrigated), and Main Site LTER T2 replications (6, 5, and 4). 

CE1 treatment was fallow in 2017 so no corn was planted in CE1 plots: (108, 202, 304, 401).

Broke a seed tube on the planter so we could not finish planting the remain replications.

Planted with JD 7330 tractor and JD 1730 planter. 

Planted Dekalb DKC52-84 RIB seed corn at 32,000 seeds/acre. 

Planting depth: 1.5 inches. 

Dekalb DKC52-84 RIB has a relative maturity of 102 days (2550 growing degree units to black layer). DKC52-84A RIB is Roundup Ready Genuity Smartstax RIB (refuge in a bag) corn blend. 

Applied 19-17-0 liquid fertilizer at 14.0 gallons/acre. 

14 gals/A of 19-17-0 supplies 29.22 lbs N/A and 26.14 lbs P205/A.

The fertilizer was placed two inches to the side and two inches below the seed at planting. 

",https://aglog.kbs.msu.edu/observations/3889
2016-08-26,T6,R4,T6R4,Alfalfa Seed Roundup Ready (Pioneer 55VR06 Roundup Ready Alfalfa Seed),20,pound,4000000,E,brian baer: changed from 199000 https://www.nrcs.usda.gov/Internet/FSE_PLANTMATERIALS/publications/wapmctn6331.pdf and changed from 13.5 -- seeding rate between 12 and 16 lbs/ac https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted roundup ready alfalfa (Pioneer 55VR06) in the LTER Main Site T6 plots, all replications: 5, 4, 3, 2, 1, and 6.

Seeding Rate: Alfalfa was planted at 20 lbs/A pure live seed (alfalfa was planted at 25 lbs/A to achieve 20 lbs/A pure live seed given the seed coating material and germination percent). 

Tillage: No-till.

Variety: Pioneer 55VR06-N221 P14F10 Roundup Ready Alfalfa Seed.

Planting Depth: Alfalfa was planted 3/4 inch into the ground. 

Plots were sprayed with a pre-plant burn down to control the weed flush after wheat harvest. ",https://aglog.kbs.msu.edu/observations/3712
2016-08-26,T6,R3,T6R3,Alfalfa Seed Roundup Ready (Pioneer 55VR06 Roundup Ready Alfalfa Seed),20,pound,4000000,E,brian baer: changed from 199000 https://www.nrcs.usda.gov/Internet/FSE_PLANTMATERIALS/publications/wapmctn6331.pdf and changed from 13.5 -- seeding rate between 12 and 16 lbs/ac https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted roundup ready alfalfa (Pioneer 55VR06) in the LTER Main Site T6 plots, all replications: 5, 4, 3, 2, 1, and 6.

Seeding Rate: Alfalfa was planted at 20 lbs/A pure live seed (alfalfa was planted at 25 lbs/A to achieve 20 lbs/A pure live seed given the seed coating material and germination percent). 

Tillage: No-till.

Variety: Pioneer 55VR06-N221 P14F10 Roundup Ready Alfalfa Seed.

Planting Depth: Alfalfa was planted 3/4 inch into the ground. 

Plots were sprayed with a pre-plant burn down to control the weed flush after wheat harvest. ",https://aglog.kbs.msu.edu/observations/3712
2016-08-26,T6,R2,T6R2,Alfalfa Seed Roundup Ready (Pioneer 55VR06 Roundup Ready Alfalfa Seed),20,pound,4000000,E,brian baer: changed from 199000 https://www.nrcs.usda.gov/Internet/FSE_PLANTMATERIALS/publications/wapmctn6331.pdf and changed from 13.5 -- seeding rate between 12 and 16 lbs/ac https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted roundup ready alfalfa (Pioneer 55VR06) in the LTER Main Site T6 plots, all replications: 5, 4, 3, 2, 1, and 6.

Seeding Rate: Alfalfa was planted at 20 lbs/A pure live seed (alfalfa was planted at 25 lbs/A to achieve 20 lbs/A pure live seed given the seed coating material and germination percent). 

Tillage: No-till.

Variety: Pioneer 55VR06-N221 P14F10 Roundup Ready Alfalfa Seed.

Planting Depth: Alfalfa was planted 3/4 inch into the ground. 

Plots were sprayed with a pre-plant burn down to control the weed flush after wheat harvest. ",https://aglog.kbs.msu.edu/observations/3712
2016-08-26,T6,R6,T6R6,Alfalfa Seed Roundup Ready (Pioneer 55VR06 Roundup Ready Alfalfa Seed),20,pound,4000000,E,brian baer: changed from 199000 https://www.nrcs.usda.gov/Internet/FSE_PLANTMATERIALS/publications/wapmctn6331.pdf and changed from 13.5 -- seeding rate between 12 and 16 lbs/ac https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted roundup ready alfalfa (Pioneer 55VR06) in the LTER Main Site T6 plots, all replications: 5, 4, 3, 2, 1, and 6.

Seeding Rate: Alfalfa was planted at 20 lbs/A pure live seed (alfalfa was planted at 25 lbs/A to achieve 20 lbs/A pure live seed given the seed coating material and germination percent). 

Tillage: No-till.

Variety: Pioneer 55VR06-N221 P14F10 Roundup Ready Alfalfa Seed.

Planting Depth: Alfalfa was planted 3/4 inch into the ground. 

Plots were sprayed with a pre-plant burn down to control the weed flush after wheat harvest. ",https://aglog.kbs.msu.edu/observations/3712
2016-08-26,T6,R5,T6R5,Alfalfa Seed Roundup Ready (Pioneer 55VR06 Roundup Ready Alfalfa Seed),20,pound,4000000,E,brian baer: changed from 199000 https://www.nrcs.usda.gov/Internet/FSE_PLANTMATERIALS/publications/wapmctn6331.pdf and changed from 13.5 -- seeding rate between 12 and 16 lbs/ac https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted roundup ready alfalfa (Pioneer 55VR06) in the LTER Main Site T6 plots, all replications: 5, 4, 3, 2, 1, and 6.

Seeding Rate: Alfalfa was planted at 20 lbs/A pure live seed (alfalfa was planted at 25 lbs/A to achieve 20 lbs/A pure live seed given the seed coating material and germination percent). 

Tillage: No-till.

Variety: Pioneer 55VR06-N221 P14F10 Roundup Ready Alfalfa Seed.

Planting Depth: Alfalfa was planted 3/4 inch into the ground. 

Plots were sprayed with a pre-plant burn down to control the weed flush after wheat harvest. ",https://aglog.kbs.msu.edu/observations/3712
2016-08-26,T6,R1,T6R1,Alfalfa Seed Roundup Ready (Pioneer 55VR06 Roundup Ready Alfalfa Seed),20,pound,4000000,E,brian baer: changed from 199000 https://www.nrcs.usda.gov/Internet/FSE_PLANTMATERIALS/publications/wapmctn6331.pdf and changed from 13.5 -- seeding rate between 12 and 16 lbs/ac https://www.canr.msu.edu/field_crops/uploads/archive/E2107.pdf,"Planted roundup ready alfalfa (Pioneer 55VR06) in the LTER Main Site T6 plots, all replications: 5, 4, 3, 2, 1, and 6.

Seeding Rate: Alfalfa was planted at 20 lbs/A pure live seed (alfalfa was planted at 25 lbs/A to achieve 20 lbs/A pure live seed given the seed coating material and germination percent). 

Tillage: No-till.

Variety: Pioneer 55VR06-N221 P14F10 Roundup Ready Alfalfa Seed.

Planting Depth: Alfalfa was planted 3/4 inch into the ground. 

Plots were sprayed with a pre-plant burn down to control the weed flush after wheat harvest. ",https://aglog.kbs.msu.edu/observations/3712
2016-08-03,T3,R3,T3R3,Red Clover 'Medium Red Clover',10.5,pound,2887500,E,https://www.stockseed.com/Shop/legumes/medium-red-clover and Seeding rate should be 6 to 15 lbs/ac -- https://extension.psu.edu/management-of-red-clover-as-a-cover-crop,"No-till seeded red clover at 10.5 lbs/A pure live seed (clover was planted at 20 lbs/A to achieve 10.5 lbs/A pure live seed giving coating material and germination percent) in the LTER Main Site T3 plots all replications (5, 4, 2, 1, 6, 3). Reps 1, 2, 4, 5, 6 and 4 passes of rep 3 were planted on 8-3-2016, the remaining passes in rep 3 were planted on 8-4-2016. To prevent weed pressure in the spring T3 plots were sprayed sprayed and it was decided red clover would be seeded following harvest. Plots were sprayed with a pre-plant burn down to control the post harvest weed flush. Clover planted 1/4 inch into the ground.",https://aglog.kbs.msu.edu/observations/3703
2016-08-03,T3,R4,T3R4,Red Clover 'Medium Red Clover',10.5,pound,2887500,E,https://www.stockseed.com/Shop/legumes/medium-red-clover and Seeding rate should be 6 to 15 lbs/ac -- https://extension.psu.edu/management-of-red-clover-as-a-cover-crop,"No-till seeded red clover at 10.5 lbs/A pure live seed (clover was planted at 20 lbs/A to achieve 10.5 lbs/A pure live seed giving coating material and germination percent) in the LTER Main Site T3 plots all replications (5, 4, 2, 1, 6, 3). Reps 1, 2, 4, 5, 6 and 4 passes of rep 3 were planted on 8-3-2016, the remaining passes in rep 3 were planted on 8-4-2016. To prevent weed pressure in the spring T3 plots were sprayed sprayed and it was decided red clover would be seeded following harvest. Plots were sprayed with a pre-plant burn down to control the post harvest weed flush. Clover planted 1/4 inch into the ground.",https://aglog.kbs.msu.edu/observations/3703
2016-08-03,T3,R5,T3R5,Red Clover 'Medium Red Clover',10.5,pound,2887500,E,https://www.stockseed.com/Shop/legumes/medium-red-clover and Seeding rate should be 6 to 15 lbs/ac -- https://extension.psu.edu/management-of-red-clover-as-a-cover-crop,"No-till seeded red clover at 10.5 lbs/A pure live seed (clover was planted at 20 lbs/A to achieve 10.5 lbs/A pure live seed giving coating material and germination percent) in the LTER Main Site T3 plots all replications (5, 4, 2, 1, 6, 3). Reps 1, 2, 4, 5, 6 and 4 passes of rep 3 were planted on 8-3-2016, the remaining passes in rep 3 were planted on 8-4-2016. To prevent weed pressure in the spring T3 plots were sprayed sprayed and it was decided red clover would be seeded following harvest. Plots were sprayed with a pre-plant burn down to control the post harvest weed flush. Clover planted 1/4 inch into the ground.",https://aglog.kbs.msu.edu/observations/3703
2016-08-03,T3,R6,T3R6,Red Clover 'Medium Red Clover',10.5,pound,2887500,E,https://www.stockseed.com/Shop/legumes/medium-red-clover and Seeding rate should be 6 to 15 lbs/ac -- https://extension.psu.edu/management-of-red-clover-as-a-cover-crop,"No-till seeded red clover at 10.5 lbs/A pure live seed (clover was planted at 20 lbs/A to achieve 10.5 lbs/A pure live seed giving coating material and germination percent) in the LTER Main Site T3 plots all replications (5, 4, 2, 1, 6, 3). Reps 1, 2, 4, 5, 6 and 4 passes of rep 3 were planted on 8-3-2016, the remaining passes in rep 3 were planted on 8-4-2016. To prevent weed pressure in the spring T3 plots were sprayed sprayed and it was decided red clover would be seeded following harvest. Plots were sprayed with a pre-plant burn down to control the post harvest weed flush. Clover planted 1/4 inch into the ground.",https://aglog.kbs.msu.edu/observations/3703
